BALANCE,PURCHASES,ONE-OFF_PURCHASES,INST_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,PRC_FULL_PAYMENT
38.994955,431.52,431.52,0,0,0,12,417.892105,1
1154.381343,2421.85,468.65,1953.2,0,0,69,1421.087219,0
126.098257,387.66,387.66,0,0,0,24,211.00385,0
61.657184,338.4,0,338.4,0,0,12,384.287358,0.1
6371.35328,0,0,0,3546.56566,11,0,1914.79158,0
6057.280526,2235.12,1102.4,1132.72,0,0,103,1489.016246,0
7005.310696,0,0,0,4273.427073,11,0,1623.620841,0
4.598902,51.16,0,51.16,0,0,2,160.554337,1
59.264067,203.08,0,203.08,956.776745,2,8,1309.186831,0.272727
953.772248,747.62,747.62,0,1411.613588,6,2,306.649908,0
22.187914,0,0,0,147.48527,1,0,182.533898,0.083333
2118.77868,62.46,0,62.46,1361.312559,4,6,1080.520104,0
21.345298,1019,119,900,0,0,10,1274.379409,1
4817.148022,0,0,0,7625.978921,16,0,3810.594316,0
452.951976,3649.83,3649.83,0,0,0,10,209.217046,0
41.25567,297.4,297.4,0,0,0,5,595.460601,0.333333
0,19.25,0,19.25,0,0,1,0,0
107.600851,1461.15,1034.03,427.12,0,0,33,1334.893122,0.833333
9.431309,80.44,0,80.44,0,0,5,104.97817,0.5
4768.062736,374.81,333.2,41.61,9917.639168,18,4,5283.297064,0
244.653051,1181.03,607.4,573.63,0,0,15,1047.448996,0.5
268.966315,784,659,125,0,0,12,514.650308,0.166667
1411.914825,0,0,0,127.321884,2,0,259.780798,0
183.992665,1402.4,1140.5,261.9,0,0,19,1262.938606,0.142857
19.491307,0,0,0,1161.514855,3,0,3338.597271,0.5
3153.251957,3398.12,95.84,3302.28,5608.804955,4,24,9000.706634,0.166667
534.168335,3916.8,2170.37,1746.43,107.838419,1,60,3291.567762,0.571429
6313.362606,0,0,0,9687.179224,11,0,6291.189848,0.090909
531.269205,33.4,0,33.4,0,0,12,2508.700414,0
3699.694691,0,0,0,1182.596884,13,0,769.962086,0
451.23106,1293.7,725.6,568.1,0,0,40,894.932094,0
591.103032,626.69,626.69,0,0,0,2,786.571498,0
253.640197,2607.88,1142.96,1464.92,73.579253,1,43,1954.784637,0.583333
4222.928545,0,0,0,4745.047686,6,0,1383.938805,0
884.230978,0,0,0,611.76416,2,0,883.943797,0
237.344299,1266.03,170,1096.03,0,0,46,729.118157,0.5
19.949534,0,0,0,326.731167,5,0,0,0
398.726283,393.49,393.49,0,787.215403,8,12,795.860389,0
6991.964344,1384.92,0,1384.92,18.807602,1,9,2814.59508,0
38.792757,1115.92,0,1115.92,54.562891,2,79,1506.34522,0.272727
200.988312,0,0,0,1864.566564,5,0,9724.871142,1
2173.970603,0,0,0,1192.786167,4,0,445.866028,0
158.878732,738.65,0,738.65,109.368455,1,16,899.2372,0.166667
1464.636143,0,0,0,2773.394382,8,0,1751.449835,0.090909
190.962339,2161.22,2161.22,0,0,0,24,1663.048553,0.222222
6983.408463,0,0,0,3354.686368,11,0,1116.896212,0
58.83251,551.93,0,551.93,0,0,27,437.19547,0.75
3046.937141,0,0,0,4021.457424,8,0,809.451322,0
1396.279238,3380.44,1449.92,1930.52,0,0,27,5451.794841,0.083333
975.252077,1146.74,796.74,350,0,0,8,1273.063087,0
1622.84216,248.74,0,248.74,1814.147021,3,4,1082.286757,0
3899.763741,0,0,0,925.72976,1,0,877.767833,0
2719.639153,715.81,715.81,0,0,0,7,694.102974,0
347.226798,1535.49,1203.69,331.8,0,0,24,778.913464,0.25
8.172299,114,0,114,0,0,6,123.400772,0.545455
8248.178009,1788.84,0,1788.84,90.031207,1,12,40627.59524,0.166667
289.353197,461.68,201,260.68,0,0,7,282.328051,0
38.91624,358.49,0,358.49,188.234434,1,11,479.607061,0.3
810.739995,86.9,86.9,0,0,0,1,253.775702,0
438.337653,1867.9,1424.87,443.03,128.429272,3,24,2080.403638,0.083333
101.083401,553.36,140,413.36,1719.767683,2,9,2515.38256,0
1300.793883,1282.2,0,1282.2,0,0,12,1407.623536,0
1418.838078,0,0,0,272.782072,7,0,619.975821,0
2042.585017,498.96,0,498.96,2364.540395,5,9,414.718951,0
218.948323,1858.33,1380,478.33,0,0,14,1934.821016,0.5
115.467669,354,354,0,0,0,2,4555.965464,0
199.462047,1296.2,745.82,550.38,0,0,14,18.125527,0
143.737177,1456,361,1095,0,0,17,1416.600792,0.818182
45.45702,175,175,0,0,0,2,212.558928,0
1089.795044,0,0,20,38.249993,1,1,284.731156,0
19.946102,450,0,450,0,0,10,386.571651,1
626.213492,0,0,0,3393.427055,11,0,3566.140224,0.25
1849.017387,0,0,0,838.008227,2,0,433.218956,0
2992.591246,0,0,0,759.456509,9,0,817.050377,0
2021.514867,1582.84,1554.89,27.95,0,0,8,565.380786,0
2122.066396,0,0,0,1048.972729,9,0,548.182704,0
4.417273,27.42,0,27.42,0,0,1,228.417814,1
825.347767,0,0,0,105.877591,1,0,426.206835,0
87.462633,0,0,0,1251.696029,1,0,2678.249487,0.333333
1223.909602,607,607,0,0,0,13,466.149713,0
83.930127,1027.64,1027.64,0,0,0,15,1007.971531,0.5
1241.025652,0,0,0,180.783929,1,0,842.814061,0
268.797746,70,0,70,0,0,6,105.954038,0
451.404363,2196,2154.34,41.66,0,0,14,2142.056177,0.166667
3.248979,91.26,0,91.26,0,0,2,0,0
160.873814,480,480,0,0,0,8,38.770699,0
982.566805,282.39,0,282.39,0,0,7,722.645708,0
4070.500764,710.8,140,570.8,4620.069456,11,16,364.205524,0
1048.892643,0,0,0,115.766104,4,0,218.648513,0
507.076999,0,0,0,1391.140391,2,0,2104.053736,0.25
158.634812,1765.38,84.8,1680.58,0,0,24,1661.464986,0.666667
976.370187,0,0,0,1622.255801,4,0,3056.718074,0.166667
5.336222,57,0,57,0,0,3,164.041195,1
3363.288511,1123.42,865.78,257.64,1992.271699,2,30,4772.462052,0
1475.396878,5055.77,2931.91,2123.86,0,0,69,4826.844372,0
15155.53286,717.24,717.24,0,4718.274895,7,24,4002.194556,0
782.392041,8168.9,3000.97,5167.93,0,0,59,7455.296139,0.916667
3157.715309,548.79,548.79,0,3075.115015,5,48,3817.151157,0.083333
872.07108,853,0,853,999.04114,3,6,784.917897,0
1904.495561,4044.14,2961.8,1082.34,0,0,66,6312.820074,0
1186.287841,115.5,115.5,0,0,0,3,446.088328,0
3838.312836,0,0,0,1256.712548,11,0,1419.130675,0
5975.063353,345.3,345.3,0,3599.222154,18,2,2010.926039,0
2005.438728,956.05,818.73,137.32,0,0,16,915.734963,0
6749.994904,0,0,0,4561.826799,10,0,4930.710131,0
6.127959,82.85,0,82.85,0,0,13,100.08381,0.4
1994.694769,248.75,248.75,0,1016.518185,1,2,568.025868,0
7404.850748,0,0,0,12405.2945,13,0,13956.71873,0.083333
6950.583049,400.98,0,400.98,259.046858,1,6,2008.360568,0
5976.796897,1194.52,0,1194.52,790.205561,6,15,2722.095294,0
19.846569,0,0,0,133.049604,2,0,48.739156,0
6456.515148,0,0,0,3802.386718,17,0,2640.103648,0
2651.484926,908.15,0,908.15,1008.639756,9,23,4361.679346,0.083333
1091.437438,1237.37,447.6,789.77,0,0,13,833.893431,0
28.588826,151.92,0,151.92,0,0,8,111.631804,0.666667
703.368382,64,0,64,0,0,6,179.083715,0
1512.218864,1002.93,825.89,177.04,0,0,23,328.446221,0
1608.052487,0,0,0,2496.721337,3,0,9933.62261,0.166667
233.961592,248.44,13,235.44,0,0,6,219.96077,0
159.36681,1277.5,0,1277.5,0,0,7,1315.820451,0.4
27.40855,290.6,290.6,0,0,0,12,315.279531,0.083333
1132.796058,519.79,519.79,0,0,0,8,642.723631,0
101.874313,70,70,0,365.228157,6,1,464.687342,0.166667
862.753623,1282.38,0,1282.38,0,0,11,930.179257,0
3753.102666,0,0,0,702.912179,7,0,1029.476417,0
996.223227,0,0,0,1398.39554,1,0,2369.167737,0
4035.138453,0,0,0,2399.437045,3,0,1474.388466,0
1845.210833,0,0,0,1960.264859,3,0,331.387568,0
46.56216,261.16,0,261.16,0,0,16,230.605229,0.25
299.179091,1147.23,1071.7,75.53,0,0,6,1460.796216,0.181818
2917.079199,0,0,0,844.083928,13,0,1360.117166,0
3062.16821,2253.98,920.54,1333.44,4161.09715,30,68,1132.237548,0
320.33625,0,0,0,1258.982051,14,0,1746.672526,0.083333
24.176932,189.85,189.85,0,0,0,4,184.60455,0
5496.421462,0,0,0,2338.977761,2,0,1292.534876,0
0.074724,0,0,0,370.73048,1,0,1628.657052,1
6063.976197,3987.01,3531.24,455.77,2791.263609,13,25,1423.187576,0
2669.587009,0,0,0,967.482287,1,0,666.186973,0
86.206262,626.28,210.7,415.58,0,0,22,729.334233,0
958.26975,0,0,0,171.920223,8,0,327.333462,0
10929.05958,675.89,500.39,175.5,1521.869211,12,12,2639.956641,0
11581.9335,0,0,0,9236.092963,23,0,2132.826323,0
207.209597,13.66,0,13.66,0,0,1,1703.339459,0
3139.267322,5393.36,2094.44,3298.92,0,0,86,4173.119357,0
2689.895528,0,0,0,270.201463,1,0,639.484442,0
1406.627442,2315.86,1339.26,976.6,0,0,27,3176.971719,0
1594.485356,2650.91,2123.9,527.01,0,0,33,1416.618009,0
3755.184007,3211.86,1420.58,1791.28,0,0,22,3198.261943,0
38.795708,229.48,229.48,0,0,0,3,392.882251,0
37.911473,254,84,170,0,0,12,248.076679,0.5
1723.804529,3145.79,997.29,2148.5,0,0,26,995.065501,0
165.290723,971.2,971.2,0,446.94537,1,3,1922.505496,0.666667
683.391465,0,0,0,1786.070392,4,0,346.494649,0
10.358325,98.83,98.83,0,0,0,5,116.299635,0.666667
1063.614099,0,0,0,196.616463,1,0,206.505212,0
98.290292,4440.8,4440.8,0,0,0,19,7150.995346,0.75
1540.879308,0,0,0,154.550357,1,0,720.558343,0
3083.636304,250,0,250,0,0,6,4669.193554,0.083333
1098.457059,0,0,0,18.510103,1,0,224.204359,0
4836.914446,305.6,305.6,0,0,0,2,2547.923816,0
131.069154,1315.39,313.08,1002.31,0,0,50,1123.656185,1
49.564532,433.5,273.94,159.56,0,0,13,465.466079,0.272727
1967.70274,744.9,669.9,75,956.424536,7,10,449.758817,0
1669.128355,0,0,0,335.056814,2,0,528.612762,0
56.116326,368.47,368.47,0,66.320495,2,5,174.470592,1
227.184126,50,50,0,947.140065,2,1,2074.177677,0
1417.157652,562.5,0,562.5,0,0,5,987.794574,0
1406.483149,0,0,0,363.680545,1,0,214.423727,0
0,581,0,581,0,0,7,692.523718,0
1124.582725,0,0,0,219.933843,4,0,446.251464,0
110.409387,992.88,992.88,0,0,0,12,791.103098,0
4929.758948,4939.1,4939.1,0,2365.84349,7,309,3952.187547,0
687.378139,74.42,0,74.42,0,0,3,353.250281,0
7.167028,99,99,0,0,0,4,196.556706,0
49.433937,387,0,387,0,0,9,335.472854,1
1427.949491,0,0,0,617.736537,2,0,2163.873958,0.083333
17.141376,182.1,33.6,148.5,113.918826,1,4,255.074373,0.2
2285.655394,3648.73,2517.43,1131.3,2034.664095,7,46,586.67656,0
341.149186,48.78,48.78,0,0,0,1,256.731955,0
91.705554,1468.1,1468.1,0,0,0,27,1502.962138,0.5
2032.338405,158.24,0,158.24,2508.932178,5,8,625.314406,0
4.12565,25.69,25.69,0,0,0,1,163.352538,0
709.473364,548.85,385.29,163.56,153.665694,1,13,381.15677,0
8048.03442,0,0,0,6163.107978,10,0,2165.252987,0
2755.306896,2754.49,1974,780.49,3193.924548,9,43,4843.691023,0
348.646985,230,230,0,1099.152158,1,2,443.364076,0
472.663708,310.44,0,310.44,0,0,5,2493.243567,0.142857
387.585128,0,0,0,2494.497971,21,0,0,0
120.658015,349.12,349.12,0,0,0,4,383.414493,0
105.385636,1536.31,344.91,1191.4,0,0,8,1639.344093,0.625
2843.942194,0,0,0,266.975744,10,0,869.193769,0
28.315171,225.02,111.7,113.32,0,0,3,315.246249,1
949.530268,45.65,45.65,0,47.786053,1,1,303.450157,0
34.706824,242.9,242.9,0,0,0,2,85.290895,0
3596.749572,0,0,0,1172.638871,3,0,1499.401344,0
49.920897,400.19,400.19,0,0,0,14,363.703322,0.727273
120.945829,33.38,0,33.38,0,0,2,514.002301,0
1118.479084,325.95,203.96,121.99,0,0,9,290.888289,0
216.184011,0,0,0,948.380744,2,0,243.64342,0
3997.572659,0,0,0,3516.5482,6,0,1456.274689,0
1906.703614,780,0,780,0,0,12,1338.303471,0
1747.359784,0,0,0,413.38083,8,0,700.732344,0
2363.615492,1441.32,374.64,1066.68,0,0,11,1055.392983,0
1247.196735,243,243,0,0,0,9,529.091477,0
336.640397,589.59,165,424.59,0,0,17,839.728514,0
135.493002,0,0,0,499.794103,4,0,1844.110066,0.166667
957.980588,424.76,0,424.76,0,0,4,504.56116,0
965.236679,2786.08,763.82,2022.26,0,0,33,1399.589495,0
260.409355,545.34,257.34,288,0,0,9,384.809868,0
2772.790822,337.98,0,337.98,198.185224,7,45,1043.396353,0
1305.266304,1078.89,844.99,233.9,2081.15215,4,20,164.080259,0
1153.335938,886.56,0,886.56,0,0,12,724.171914,0
633.388444,830.45,830.45,0,0,0,8,497.263402,0
5830.700298,4079.01,507,3572.01,0,0,72,2038.201869,0
4931.40051,540,540,0,527.008867,6,2,1174.80652,0
344.532447,3603,1990.05,1612.95,0,0,44,2912.826118,1
743.52397,962.78,278.48,684.3,360.154972,1,30,402.895757,0
1161.901683,10903.22,7841.79,3061.43,0,0,136,10799.00074,1
10.451064,405.93,405.93,0,0,0,1,831.748202,0
256.028048,627.42,0,627.42,0,0,16,288.225797,0.083333
1109.172807,190,190,0,1496.441591,5,1,795.189855,0
15.307062,71.52,0,71.52,0,0,6,55.180487,0.25
1056.954525,0,0,0,744.221343,11,0,498.592426,0
4797.567431,0,0,0,4824.425698,10,0,5965.070573,0.083333
42.363094,0,0,0,260.723304,2,0,440.939379,0
608.422266,0,0,0,2338.86519,2,0,600.277524,0
7.950803,92.2,0,92.2,0,0,7,152.592178,0.166667
927.983543,1321.52,1321.52,0,0,0,15,527.949934,0
821.933113,987.26,872.64,114.62,0,0,29,1605.098906,0
46.773238,2166.56,0,2166.56,0,0,16,1969.308069,0.4
42.755706,350.94,284.29,66.65,0,0,9,1191.823088,0.4
95.731707,632.3,200,432.3,0,0,12,606.576346,0.5
889.767658,2997.02,1823.02,1174,0,0,22,2199.48968,0
1456.399956,0,0,0,4116.968065,34,0,2793.487295,0
72.372971,456.7,456.7,0,0,0,4,312.287787,0
405.052353,515.14,69,446.14,0,0,11,281.491353,0
855.811816,1960.18,306.18,1654,271.838738,1,42,2043.814652,0.1
1074.258487,11.35,0,11.35,0,0,1,421.348577,0
3024.642476,0,0,0,2381.716886,2,0,578.458133,0
597.410794,344.75,289.3,55.45,1347.900815,9,7,2026.647785,0
43.20377,308.22,0,308.22,0,0,11,331.111373,0.5
79.517489,335.38,270,65.38,0,0,3,413.920617,0.111111
35.16925,272.34,0,272.34,0,0,8,386.322209,0.272727
5177.774511,1562.74,979.99,582.75,1443.200669,4,9,3770.423728,0
80.298186,1090,0,1090,0,0,6,1015.891727,0.666667
1202.204204,435.04,435.04,0,0,0,11,686.958695,0
31.161679,300,0,300,0,0,6,619.179957,1
176.162762,1814.64,1614.64,200,0,0,25,1847.959268,0.333333
703.407676,637.84,0,637.84,0,0,7,888.272466,0
445.921101,1580.56,701.61,878.95,2703.408056,14,61,3992.8893,1
3083.784255,0,0,0,737.652849,2,0,1033.581612,0
31.111548,110,110,0,0,0,1,228.192095,0
503.732786,1730.3,1401.15,329.15,0,0,21,2293.371099,0.083333
176.837859,108.39,0,108.39,0,0,6,56.561603,0
94.537529,1399.55,1399.55,0,0,0,12,471.663042,0.3
661.940291,755.14,482.9,272.24,0,0,29,2284.482833,0.333333
8.799432,1591.48,218.8,1372.68,0,0,23,1496.045221,0.2
3106.418215,0,0,0,2139.745589,6,0,11508.41333,0.142857
827.393597,693.89,0,693.89,0,0,13,1954.590955,0.090909
0,94.5,0,94.5,0,0,2,0,0
4361.964176,0,0,0,288.451529,2,0,1041.187421,0
73.10055,78.09,0,78.09,0,0,3,93.718849,0
7.047482,321.07,321.07,0,0,0,11,285.785253,0
353.895121,2073.54,2073.54,0,175.826711,4,35,1633.858307,0.333333
5911.506531,0,0,0,7098.892954,13,0,1156.310659,0
8.523984,130.32,0,130.32,0,0,2,64.34569,0
3096.831684,4492.85,1076.95,3415.9,0,0,40,3853.65899,0
2468.506177,0,0,0,648.808629,4,0,601.740186,0
1341.000157,1355.77,1220.45,135.32,929.959753,1,24,553.207757,0
169.343874,1553.8,1553.8,0,0,0,8,1921.042991,0.8
18.112481,206.69,0,206.69,0,0,5,259.021737,0.3
287.493279,1709,1709,0,0,0,1,5120.550705,0
38.013028,469.62,0,469.62,0,0,12,744.854844,0.4
8.570991,149.55,149.55,0,0,0,1,447.377119,0
7.20735,152.02,0,152.02,0,0,7,219.445915,0.5
15.667283,147.48,0,147.48,0,0,12,137.105608,0.416667
955.159037,440.57,45.65,394.92,0,0,13,684.090131,0
827.255067,281.97,0,281.97,0,0,5,298.808637,0
2472.017517,2317.89,1716.02,601.87,0,0,55,647.118596,0
22.322215,448,190,258,0,0,5,1262.320878,1
1764.083164,329.47,0,329.47,58.536178,2,22,789.269658,0
23.651198,250,0,250,0,0,5,475.347623,1
1886.811282,146.73,146.73,0,3249.377014,10,2,2817.269516,0.083333
232.140345,552.66,76,476.66,76.633316,2,20,1123.972876,0.090909
17.092052,1160,0,1160,0,0,29,1587.607855,0.4
4746.953711,0,0,0,939.38774,10,0,1257.708437,0
30.969957,319.67,319.67,0,0,0,5,103.198108,0
201.463595,2148.34,638.34,1510,0,0,32,1951.521978,1
322.411152,1506.92,813.02,693.9,0,0,33,1567.278435,0
1129.185643,0,0,0,1385.126221,3,0,1275.071841,0
99.643727,677.68,655.68,22,0,0,14,809.678399,0.272727
651.394216,2529.64,1014.32,1515.32,0,0,83,2334.314811,0
1409.256223,4569.65,1748.94,2820.71,3883.517967,5,24,5772.813158,0
194.927,2061.48,1613.06,448.42,0,0,23,1937.914753,0.636364
6758.987905,198.96,26.6,172.36,7019.083751,13,7,2337.875284,0
2332.496766,0,0,0,1848.691278,1,0,803.519921,0
1860.469601,0,0,0,303.822585,2,0,560.883507,0
920.529926,462.33,462.33,0,1065.754951,3,11,514.839542,0
3347.700395,5967.42,5016.08,951.34,0,0,73,3012.483841,0
947.70851,483.4,483.4,0,1288.83283,2,1,394.907752,0
574.032791,1606.51,0,1606.51,0,0,98,1844.561564,0.083333
3067.274152,0,0,0,591.246114,1,0,692.136868,0
768.881695,408.59,408.59,0,0,0,7,2095.952073,0.125
1190.884428,0,0,0,1817.843113,2,0,290.690807,0
1710.119356,1697.15,122.9,1574.25,0,0,37,1161.146904,0
229.878735,0,0,0,928.309409,1,0,101.7826,0
4766.360515,2894.04,2583.82,310.22,1386.851165,2,34,1302.79339,0
3007.664861,534.26,365.51,168.75,0,0,21,3007.94197,0
1871.597836,3220.25,208.49,3011.76,2367.006699,15,28,448.564207,0
1455.745146,266,266,0,168.514165,2,4,284.966485,0
1986.558317,0,0,0,872.861808,4,0,653.211583,0
36.174755,315,0,315,0,0,12,294.181491,0
129.836526,1433.99,743.99,690,0,0,19,1363.134203,0.875
206.978089,0,0,0,500.665069,2,0,936.856845,0.090909
1192.594159,1324.82,1000.12,324.7,914.684674,4,17,610.477936,0
50.564486,84,84,0,259.105418,2,2,474.054081,0.3
62.104602,377.62,0,377.62,0,0,6,548.900318,0.181818
56.945201,328.1,328.1,0,0,0,4,437.845434,0
8.421315,60,60,0,0,0,1,250.155585,0
15.810927,246.29,246.29,0,0,0,4,149.886496,0
44.613002,281.7,281.7,0,0,0,2,401.455848,0
2342.724406,0,0,0,4697.170219,7,0,6049.990217,0.090909
3164.714813,839.65,815.65,24,96.764357,1,7,740.325412,0
2068.865586,0,0,0,1285.834671,2,0,607.215424,0
0,265.76,0,265.76,0,0,11,288.141157,0
14.891908,59.8,59.8,0,0,0,2,98.211239,0
1367.301373,231.41,0,231.41,0,0,16,107.242408,0
299.82542,480,130,350,416.566286,3,8,113.970639,0
0,0,0,0,253.887233,1,0,2437.932505,0
1176.088299,0,0,0,1106.360593,4,0,27.832777,0
1164.125671,0,0,0,3087.004701,5,0,244.853194,0
25.499945,62.53,62.53,0,0,0,1,1637.518241,0.090909
3646.30636,594.88,133.9,460.98,3281.891728,15,9,732.79341,0
164.583178,1489.28,918.48,570.8,0,0,8,1858.087268,0
2980.628942,1352.52,1352.52,0,0,0,1,782.875155,0
3350.186138,0,0,0,2887.013513,10,0,1161.817205,0
1101.8547,0,0,0,38.930597,1,0,292.271318,0
468.294595,4164.14,3215.54,948.6,0,0,53,3958.926162,1
63.928065,183.6,0,183.6,0,0,12,141.055898,0
906.613422,0,0,0,2222.768202,11,0,1450.04403,0.142857
798.693995,0,0,0,1865.808018,11,0,180.865117,0
3.750633,159.6,0,159.6,879.373487,2,2,966.963956,0
1281.842665,0,0,0,371.667107,4,0,576.243687,0
863.130387,37.3,37.3,0,0,0,2,164.343581,0
50.302615,0,0,0,575.797773,2,0,511.341658,0
33.817964,232.45,0,232.45,0,0,10,243.407128,0.363636
559.917793,4760.11,2907.18,1852.93,19.930337,1,85,3632.719723,0.181818
2671.979402,1469.66,1427.43,42.23,2150.272488,19,43,4047.049777,0
814.781581,832.7,832.7,0,757.375098,7,19,265.237605,0
1184.434511,99.8,99.8,0,3445.51955,48,2,3497.925485,0.111111
3.198999,45.87,0,45.87,0,0,1,89.700598,0
33.267171,341.45,0,341.45,0,0,17,361.47312,0.9
261.462528,2893.57,1690.63,1202.94,0,0,71,2567.609796,1
2659.411879,177.62,177.62,0,1831.115496,19,4,577.131439,0
8.077527,125,0,125,0,0,6,155.940858,0.714286
115.937936,0,0,0,1529.395551,4,0,109.424145,0
69.37782,588.02,71.3,516.72,0,0,5,1596.674994,0.4
61.588389,250,39,211,0,0,12,282.556704,0.111111
2.081357,26.49,26.49,0,0,0,1,78.573329,0
3092.189629,60.82,0,60.82,2361.473149,17,3,856.196277,0
564.325877,0,0,0,36.998782,1,0,239.847051,0
10.684577,300,0,300,0,0,3,368.807294,0
2067.148279,792.68,441.9,350.78,446.493825,7,21,697.332323,0
966.732798,1093,1093,0,247.199642,2,7,1226.547045,0
4099.755913,0,0,0,4933.666708,14,0,3005.016513,0
1507.001995,209.1,209.1,0,0,0,4,443.628394,0
2220.864979,2884.42,1327.83,1556.59,0,0,46,1355.527973,0
92.325796,371.16,0,371.16,0,0,12,205.804949,0.166667
3583.515054,5683.71,219.98,5463.73,0,0,110,4752.379612,0
3343.299372,790.8,0,790.8,5001.962631,4,17,1325.639966,0
2133.901379,303.03,9.03,294,0,0,13,1512.770602,0
217.993205,2435.21,1681.89,753.32,0,0,30,2024.009974,1
50.803778,0,0,0,892.941422,2,0,1272.269385,0.333333
319.037744,1262.28,1262.28,0,0,0,6,1350.541585,0.125
100.208311,0,0,0,182.143966,1,0,175.911508,0
7.168805,88.04,88.04,0,0,0,1,553.411253,0
1747.876077,0,0,0,2774.385866,7,0,495.398338,0
519.444307,525,0,525,0,0,12,1500.456687,0.083333
4320.267209,117.23,117.23,0,2746.430467,6,1,1200.321938,0
2811.486863,692.52,692.52,0,637.084199,5,13,1848.537683,0
125.793836,630,0,630,0,0,12,373.891965,0.2
3798.323722,0,0,0,182.513182,2,0,916.384302,0
4274.488095,0,0,0,12527.49129,17,0,9836.835644,0.083333
900.557796,1865.55,1865.55,0,583.31815,7,20,676.956491,0.090909
858.857651,1013.61,631.13,382.48,0,0,13,739.761292,0
6537.852206,2598.51,2422.55,175.96,0,0,26,2209.410409,0
1793.970596,1004.9,1004.9,0,0,0,10,2697.139893,0
3215.903805,745.48,0,745.48,0,0,35,0,0
1893.704851,4124.81,3035.9,1088.91,0,0,72,3235.222635,0
7.50839,95,95,0,0,0,2,547.880399,0
1180.178744,233.35,233.35,0,0,0,6,599.388563,0
3232.101217,495,495,0,4815.406969,14,2,5434.899642,0.083333
6963.435383,2951.93,2951.93,0,0,0,10,1069.094662,0
368.330629,1029.29,1029.29,0,0,0,6,1393.630631,0
0,66.75,0,66.75,0,0,3,0,0
4.421403,95.59,22.03,73.56,0,0,16,186.546816,0.545455
41.049799,413.31,133.31,280,0,0,8,475.939508,0.625
3611.316106,2400.71,1479.24,921.47,1815.313783,2,32,3911.840079,0
3214.579198,0,0,0,2322.566457,3,0,2232.66712,0
339.183041,139.5,139.5,0,0,0,3,877.494612,0.090909
477.16584,1342.51,1072.51,270,0,0,20,1089.226019,0
3711.955487,1241.4,626.4,615,0,0,22,848.624102,0
390.008261,0,0,0,463.287959,1,0,250.588485,0
2251.896834,1331,1321.1,9.9,0,0,24,4571.887377,0
2461.015559,0,0,0,308.497698,2,0,8328.730628,0.142857
9309.635579,9007.67,8775.37,232.3,0,0,87,5528.180381,0
4355.982388,0,0,0,305.985578,2,0,1188.602797,0
62.996845,779.7,290,489.7,0,0,14,775.601851,0.5
22.879526,171,0,171,0,0,7,152.51735,1
4719.819043,2143.73,1292.78,850.95,146.547709,1,28,1031.151095,0
1241.565972,3637.75,3396.25,241.5,6419.421654,8,26,8754.779769,0.416667
49.198038,699,699,0,0,0,1,69.941439,0
662.691336,0,0,0,967.59402,4,0,107.916464,0
4587.062248,333.28,0,333.28,77.956377,1,8,1234.809537,0
169.639713,1970.49,1009.85,960.64,0,0,40,1643.812227,0.416667
2823.212665,2814.23,2814.23,0,0,0,40,1150.696529,0
2.880247,250,250,0,0,0,1,1401.222628,0
47.193664,132,0,132,0,0,2,267.057792,0
597.628578,1430,1200,230,2091.07342,8,4,4032.106936,0.083333
2872.798614,27.16,0,27.16,2692.777044,15,1,507.240956,0
3350.116932,39.8,39.8,0,3907.706693,2,1,1809.711855,0
13.221335,108.84,0,108.84,0,0,9,69.973565,0
1083.120149,0,0,0,2426.830138,9,0,1481.809323,0.1
777.616173,0,0,0,1894.377727,2,0,2245.358858,0
122.684019,1267,247.88,1019.12,0,0,12,1263.464175,1
1615.968515,270,0,270,2592.263468,11,6,3434.362444,0.111111
434.099616,4392.05,3817.98,574.07,0,0,79,4076.914448,1
820.700166,0,0,0,857.720875,2,0,1892.507498,0.111111
7.625765,110.68,0,110.68,0,0,3,0,0
1428.118364,119.34,0,119.34,2563.324769,14,27,2545.222796,0.090909
1324.038811,1862.96,1862.96,0,0,0,11,954.962296,0
1190.800122,1864.79,1002.22,862.57,0,0,51,1617.884909,0
2580.169522,0,0,0,3912.041656,10,0,1809.765794,0
371.866448,2825.85,2506.84,319.01,0,0,24,2137.437449,0.25
1280.732187,0,0,0,395.725602,4,0,397.461163,0
