order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
302087,10,Chongqing,1390,108.72026,30.92138,11824,14,09-16 08:49:00,09-16 08:49:00,108.71819,30.95583,09-16 11:02:00,09-16 11:02:00,108.71972,30.92243,916
2889838,10,Chongqing,1390,108.7242,30.91967,11824,14,06-10 08:45:00,06-10 08:45:00,108.71802,30.95626,06-10 09:58:00,06-10 09:58:00,108.72402,30.91944,610
865046,10,Chongqing,1390,108.71697,30.92499,11824,14,10-14 08:57:00,10-14 08:57:00,108.71813,30.95596,10-14 17:33:00,10-14 17:33:00,108.7173,30.92449,1014
2938805,10,Chongqing,1390,108.72011,30.92411,11824,14,10-27 09:43:00,10-27 09:43:00,108.71815,30.95596,10-27 17:37:00,10-27 17:37:00,108.71951,30.92371,1027
4060328,10,Chongqing,1390,108.72168,30.92107,11824,14,10-21 10:31:00,10-21 10:31:00,108.71818,30.95592,10-21 12:02:00,10-21 12:02:00,108.72285,30.92102,1021
1719243,10,Chongqing,1390,108.71968,30.92366,11824,14,06-25 08:37:00,06-25 08:37:00,108.71796,30.95638,06-25 11:21:00,06-25 11:21:00,108.71968,30.92373,625
412641,10,Chongqing,1390,108.7196,30.923,11824,14,10-22 10:21:00,10-22 10:21:00,108.71813,30.95596,10-22 11:45:00,10-22 11:45:00,108.7124,30.92166,1022
3947959,10,Chongqing,1390,108.71982,30.92655,11824,14,10-21 09:56:00,10-21 09:56:00,108.71813,30.95594,10-21 10:32:00,10-21 10:32:00,108.71807,30.95589,1021
246248,10,Chongqing,1635,108.71975,30.92659,11824,14,10-21 09:51:00,10-21 09:51:00,108.7182,30.9559,10-21 09:53:00,10-21 09:53:00,108.71805,30.95587,1021
4435444,10,Chongqing,73,108.69417,30.94834,12053,14,05-26 10:28:00,05-26 10:28:00,108.718,30.95624,05-26 20:25:00,05-26 20:25:00,108.68793,30.9506,526
1008978,10,Chongqing,73,108.69419,30.94834,12053,14,07-01 08:42:00,07-01 08:42:00,108.71804,30.95621,07-01 15:47:00,07-01 15:47:00,108.68824,30.9509,701
2910883,10,Chongqing,73,108.69427,30.94858,12053,14,10-19 08:40:00,10-19 08:40:00,108.71829,30.95598,10-19 15:39:00,10-19 15:39:00,108.69437,30.94868,1019
1540298,10,Chongqing,397,108.68141,31.09567,12234,10,05-23 09:49:00,05-23 09:49:00,108.71803,30.95633,05-24 16:03:00,05-24 16:03:00,108.68543,31.09761,523
1989695,10,Chongqing,397,108.68148,31.09567,12234,10,10-28 11:09:00,10-28 11:09:00,108.71817,30.95587,10-28 17:31:00,10-28 17:31:00,108.68544,31.09751,1028
780445,10,Chongqing,397,108.6814,31.09578,12234,10,08-29 10:28:00,08-29 10:28:00,108.71803,30.95624,08-30 14:59:00,08-30 14:59:00,108.68525,31.09766,829
950663,10,Chongqing,397,108.68147,31.09568,12234,10,10-31 10:30:00,10-31 10:30:00,108.71819,30.95581,10-31 18:20:00,10-31 18:20:00,108.68148,31.09566,1031
199070,10,Chongqing,397,108.68142,31.09576,12234,10,10-31 10:30:00,10-31 10:30:00,108.71819,30.9559,10-31 18:50:00,10-31 18:50:00,108.68148,31.09574,1031
3268754,10,Chongqing,397,108.68137,31.09572,12234,10,07-10 10:31:00,07-10 10:31:00,108.71794,30.95621,07-11 11:30:00,07-11 11:30:00,108.68545,31.09757,710
2258228,10,Chongqing,397,108.68136,31.09563,12234,10,05-25 10:20:00,05-25 10:20:00,108.71807,30.95631,05-26 11:41:00,05-26 11:41:00,108.68543,31.09753,525
1521782,10,Chongqing,397,108.68133,31.09578,12234,10,06-27 09:30:00,06-27 09:30:00,108.71805,30.95636,06-28 13:09:00,06-28 13:09:00,108.6854,31.09768,627
3577228,10,Chongqing,397,108.68141,31.09572,12234,10,10-15 10:04:00,10-15 10:04:00,108.71818,30.95593,10-17 15:18:00,10-17 15:18:00,108.68131,31.09572,1015
633460,10,Chongqing,397,108.68132,31.09564,12234,10,06-12 10:11:00,06-12 10:11:00,108.71808,30.95624,06-14 15:41:00,06-14 15:41:00,108.68149,31.09566,612
2975060,10,Chongqing,397,108.68134,31.09566,12234,10,10-29 10:17:00,10-29 10:17:00,108.71828,30.95584,10-30 14:36:00,10-30 14:36:00,108.68131,31.09564,1029
4357718,10,Chongqing,397,108.6814,31.09573,12234,10,09-08 10:51:00,09-08 10:51:00,108.71799,30.95632,09-10 09:21:00,09-10 09:21:00,108.68548,31.09763,908
117803,10,Chongqing,397,108.68141,31.09571,12234,10,10-28 11:08:00,10-28 11:08:00,108.71826,30.9559,10-28 15:42:00,10-28 15:42:00,108.68514,31.0975,1028
2130512,10,Chongqing,397,108.68137,31.09561,12234,10,10-31 10:30:00,10-31 10:30:00,108.7182,30.95582,11-01 15:57:00,11-01 15:57:00,108.68541,31.09765,1031
1004092,10,Chongqing,397,108.68136,31.09569,12234,10,08-31 10:48:00,08-31 10:48:00,108.71795,30.95627,08-31 22:12:00,08-31 22:12:00,108.68204,31.09768,831
1630830,10,Chongqing,397,108.68135,31.09578,12234,10,05-21 10:03:00,05-21 10:03:00,108.71803,30.9563,05-23 15:29:00,05-23 15:29:00,108.68146,31.09573,521
646242,10,Chongqing,397,108.68144,31.0957,12234,10,10-14 09:25:00,10-14 09:25:00,108.71825,30.95587,10-14 16:42:00,10-14 16:42:00,108.68537,31.09765,1014
3802949,10,Chongqing,397,108.68347,31.09688,12234,10,08-20 09:33:00,08-20 09:33:00,108.71796,30.95632,08-21 12:30:00,08-21 12:30:00,108.6854,31.09765,820
1538476,10,Chongqing,397,108.68143,31.09566,12234,10,08-22 10:08:00,08-22 10:08:00,108.71804,30.95639,08-22 19:48:00,08-22 19:48:00,108.6854,31.0976,822
4056797,10,Chongqing,397,108.68131,31.09578,12234,10,09-27 09:37:00,09-27 09:37:00,108.71814,30.95596,09-28 12:31:00,09-28 12:31:00,108.68549,31.09766,927
163394,10,Chongqing,397,108.68146,31.09577,12234,10,10-31 10:30:00,10-31 10:30:00,108.71823,30.95587,10-31 18:39:00,10-31 18:39:00,108.68134,31.09569,1031
1187433,10,Chongqing,397,108.6814,31.0957,12234,10,10-26 10:38:00,10-26 10:38:00,108.7182,30.95581,10-27 17:00:00,10-27 17:00:00,108.68147,31.09566,1026
415279,10,Chongqing,397,108.68171,31.09699,12234,10,05-26 10:42:00,05-26 10:42:00,108.71808,30.95622,05-28 15:42:00,05-28 15:42:00,108.68558,31.09756,526
1916437,10,Chongqing,397,108.6814,31.09563,12234,10,10-26 10:43:00,10-26 10:43:00,108.71829,30.95595,10-27 14:48:00,10-27 14:48:00,108.68536,31.09752,1026
1511673,10,Chongqing,397,108.68142,31.09575,12234,10,05-31 10:01:00,05-31 10:01:00,108.71805,30.95623,06-01 15:56:00,06-01 15:56:00,108.68532,31.09769,531
2735209,10,Chongqing,397,108.68337,31.09675,12234,10,09-17 10:05:00,09-17 10:05:00,108.71824,30.95587,09-18 14:44:00,09-18 14:44:00,108.68537,31.09763,917
2815003,10,Chongqing,397,108.68149,31.0957,12234,10,07-23 10:33:00,07-23 10:33:00,108.71805,30.9563,07-24 15:13:00,07-24 15:13:00,108.68526,31.09759,723
1817718,10,Chongqing,397,108.68143,31.09565,12234,10,08-17 09:36:00,08-17 09:36:00,108.71798,30.95621,08-20 14:44:00,08-20 14:44:00,108.68147,31.09569,817
1703319,10,Chongqing,397,108.68139,31.09564,12234,10,06-05 10:50:00,06-05 10:50:00,108.71797,30.95631,06-06 14:30:00,06-06 14:30:00,108.68559,31.09753,605
3766091,10,Chongqing,397,108.68138,31.09578,12234,10,05-17 10:09:00,05-17 10:09:00,108.71796,30.95627,05-19 16:29:00,05-19 16:29:00,108.68139,31.09572,517
4290504,10,Chongqing,397,108.68148,31.0957,12234,10,10-25 10:27:00,10-25 10:27:00,108.71824,30.9559,10-26 14:57:00,10-26 14:57:00,108.68535,31.09768,1025
3056641,10,Chongqing,397,108.6813,31.09572,12234,10,07-24 09:58:00,07-24 09:58:00,108.71807,30.95631,07-26 15:06:00,07-26 15:06:00,108.68122,31.09565,724
1052721,10,Chongqing,397,108.68132,31.09576,12234,10,06-02 11:09:00,06-02 11:09:00,108.718,30.95625,06-02 19:47:00,06-02 19:47:00,108.68548,31.09754,602
3063352,10,Chongqing,397,108.68251,31.09695,12234,10,09-07 10:08:00,09-07 10:08:00,108.71801,30.95623,09-09 15:44:00,09-09 15:44:00,108.68258,31.09691,907
3244467,10,Chongqing,397,108.68138,31.09562,12234,10,10-09 10:00:00,10-09 10:00:00,108.7182,30.95594,10-11 14:49:00,10-11 14:49:00,108.6854,31.09769,1009
3974319,10,Chongqing,397,108.68132,31.09566,12234,10,08-10 11:07:00,08-10 11:07:00,108.71795,30.95627,08-11 10:37:00,08-11 10:37:00,108.68526,31.09756,810
1279085,10,Chongqing,397,108.68134,31.09561,12234,10,10-01 09:48:00,10-01 09:48:00,108.71816,30.95589,10-02 09:21:00,10-02 09:21:00,108.68525,31.09754,1001
2892660,10,Chongqing,73,108.70562,30.94237,12414,14,09-05 09:05:00,09-05 09:05:00,108.718,30.95634,09-05 10:20:00,09-05 10:20:00,108.7058,30.94029,905
3582033,10,Chongqing,73,108.7057,30.94232,12414,14,09-02 09:15:00,09-02 09:15:00,108.71807,30.95631,09-02 11:05:00,09-02 11:05:00,108.70555,30.94134,902
2907376,10,Chongqing,73,108.70576,30.94243,12414,14,06-10 08:52:00,06-10 08:52:00,108.71806,30.95626,06-10 09:50:00,06-10 09:50:00,108.70569,30.94243,610
707609,10,Chongqing,73,108.70571,30.94237,12414,14,10-22 10:46:00,10-22 10:46:00,108.71816,30.95595,10-22 12:06:00,10-22 12:06:00,108.70587,30.94047,1022
3921278,10,Chongqing,73,108.70573,30.94233,12414,14,10-13 09:18:00,10-13 09:18:00,108.7182,30.95588,10-13 11:37:00,10-13 11:37:00,108.70601,30.93963,1013
2465012,10,Chongqing,73,108.70571,30.94242,12414,14,08-09 09:59:00,08-09 09:59:00,108.71791,30.95631,08-09 11:18:00,08-09 11:18:00,108.70556,30.94232,809
3906247,10,Chongqing,73,108.70574,30.94237,12414,14,10-14 08:58:00,10-14 08:58:00,108.71819,30.9559,10-14 10:12:00,10-14 10:12:00,108.70551,30.94258,1014
4148189,10,Chongqing,1390,108.70498,30.92237,12606,1,10-03 08:56:00,10-03 08:56:00,108.71827,30.95587,10-03 19:06:00,10-03 19:06:00,108.71112,30.92194,1003
4320727,10,Chongqing,1390,108.70452,30.92277,12606,1,10-23 09:23:00,10-23 09:23:00,108.71824,30.95584,10-23 15:40:00,10-23 15:40:00,108.70519,30.92251,1023
3723817,10,Chongqing,1390,108.7049,30.92287,12606,1,10-22 10:22:00,10-22 10:22:00,108.71816,30.9559,10-22 17:17:00,10-22 17:17:00,108.70748,30.92207,1022
3649368,10,Chongqing,1390,108.70448,30.92263,12606,1,09-24 09:04:00,09-24 09:04:00,108.71828,30.95584,09-24 18:47:00,09-24 18:47:00,108.71116,30.92195,924
4112527,10,Chongqing,1390,108.70443,30.92266,12606,1,10-31 09:15:00,10-31 09:15:00,108.71811,30.95582,10-31 15:51:00,10-31 15:51:00,108.70535,30.92241,1031
3769385,10,Chongqing,1390,108.70487,30.92296,12606,1,06-29 08:46:00,06-29 08:46:00,108.71796,30.95631,06-29 11:09:00,06-29 11:09:00,108.70457,30.9233,629
84930,10,Chongqing,1390,108.70482,30.92286,12606,1,10-24 09:38:00,10-24 09:38:00,108.71823,30.95583,10-24 16:35:00,10-24 16:35:00,108.70728,30.92228,1024
1559495,10,Chongqing,1390,108.70442,30.92262,12606,1,05-31 08:54:00,05-31 08:54:00,108.71807,30.95639,05-31 18:04:00,05-31 18:04:00,108.70961,30.92465,531
3473628,10,Chongqing,1390,108.70489,30.92292,12606,1,10-23 09:23:00,10-23 09:23:00,108.71821,30.95597,10-23 15:55:00,10-23 15:55:00,108.705,30.92309,1023
1998585,10,Chongqing,1390,108.70377,30.92275,12606,1,10-27 09:45:00,10-27 09:45:00,108.7182,30.95585,10-27 15:00:00,10-27 15:00:00,108.70406,30.92284,1027
566607,10,Chongqing,1390,108.70481,30.92232,12606,1,10-27 09:45:00,10-27 09:45:00,108.71821,30.95593,10-27 14:54:00,10-27 14:54:00,108.70504,30.92254,1027
1444275,10,Chongqing,1390,108.70381,30.92275,12606,1,10-08 08:50:00,10-08 08:50:00,108.71816,30.95598,10-08 15:09:00,10-08 15:09:00,108.70392,30.92299,1008
641425,10,Chongqing,1390,108.70452,30.92264,12606,1,10-24 09:38:00,10-24 09:38:00,108.7182,30.95595,10-24 15:52:00,10-24 15:52:00,108.7052,30.92261,1024
2973649,10,Chongqing,1390,108.70521,30.9228,12606,1,10-08 08:51:00,10-08 08:51:00,108.71828,30.95597,10-08 22:17:00,10-08 22:17:00,108.7112,30.92197,1008
1596743,10,Chongqing,1390,108.70449,30.92268,12606,1,10-30 09:06:00,10-30 09:06:00,108.71825,30.95594,10-30 14:42:00,10-30 14:42:00,108.70514,30.9226,1030
3373761,10,Chongqing,1390,108.70458,30.92265,12606,1,06-02 11:19:00,06-02 11:19:00,108.71802,30.95621,06-02 16:28:00,06-02 16:28:00,108.70518,30.92264,602
874675,10,Chongqing,1390,108.70489,30.92285,12606,1,09-01 08:47:00,09-01 08:47:00,108.71806,30.95636,09-01 19:48:00,09-01 19:48:00,108.71127,30.92196,901
4162543,10,Chongqing,1390,108.70522,30.92282,12606,1,10-21 10:28:00,10-21 10:28:00,108.7182,30.95597,10-21 14:05:00,10-21 14:05:00,108.70411,30.92283,1021
4216530,10,Chongqing,1390,108.7038,30.92267,12606,1,06-05 09:29:00,06-05 09:29:00,108.718,30.9563,06-05 11:43:00,06-05 11:43:00,108.70429,30.9228,605
4314601,10,Chongqing,1390,108.70523,30.9227,12606,1,07-30 08:54:00,07-30 08:54:00,108.71802,30.95632,07-30 11:36:00,07-30 11:36:00,108.70122,30.92437,730
3429153,10,Chongqing,1390,108.70447,30.92275,12606,1,08-22 08:55:00,08-22 08:55:00,108.71804,30.95639,08-22 14:34:00,08-22 14:34:00,108.70518,30.92255,822
1274427,10,Chongqing,3605,108.70862,30.90635,12661,14,09-04 09:52:00,09-04 09:52:00,108.71797,30.9563,09-06 16:49:00,09-06 16:49:00,108.7087,30.90631,904
1957306,10,Chongqing,3605,108.71286,30.90564,12661,14,06-14 10:01:00,06-14 10:01:00,108.71794,30.95632,06-17 16:00:00,06-17 16:00:00,108.71272,30.90576,614
867517,10,Chongqing,3605,108.71403,30.90567,12661,14,10-23 10:22:00,10-23 10:22:00,108.71827,30.95597,10-24 16:14:00,10-24 16:14:00,108.71419,30.9057,1023
4061488,10,Chongqing,3605,108.71553,30.90552,12661,14,10-26 10:54:00,10-26 10:54:00,108.71816,30.95588,10-26 17:30:00,10-26 17:30:00,108.71413,30.90402,1026
2547440,10,Chongqing,3605,108.71551,30.90555,12661,14,09-15 09:43:00,09-15 09:43:00,108.71813,30.95592,09-18 16:59:00,09-18 16:59:00,108.71565,30.90549,915
3207157,10,Chongqing,3605,108.71413,30.90565,12661,14,10-07 10:03:00,10-07 10:03:00,108.7182,30.95583,10-09 16:06:00,10-09 16:06:00,108.71424,30.9056,1007
240169,10,Chongqing,3605,108.71427,30.90557,12661,14,10-07 10:03:00,10-07 10:03:00,108.71824,30.95588,10-08 09:08:00,10-08 09:08:00,108.71428,30.90401,1007
1790305,10,Chongqing,3605,108.70917,30.90616,12661,14,06-30 10:29:00,06-30 10:29:00,108.71803,30.95622,07-01 15:24:00,07-01 15:24:00,108.70911,30.9062,630
3982561,10,Chongqing,3605,108.71404,30.90569,12661,14,10-14 09:29:00,10-14 09:29:00,108.71826,30.95599,10-16 17:11:00,10-16 17:11:00,108.71402,30.90578,1014
2233042,10,Chongqing,3605,108.71409,30.90562,12661,14,09-27 09:39:00,09-27 09:39:00,108.7182,30.95589,09-27 18:14:00,09-27 18:14:00,108.71433,30.90397,927
2843536,10,Chongqing,4061,108.71523,30.90571,12661,14,10-23 10:33:00,10-23 10:33:00,108.71814,30.95589,10-23 10:34:00,10-23 10:34:00,108.71527,30.90577,1023
3911034,10,Chongqing,1326,108.75014,30.86909,12805,14,07-04 09:45:00,07-04 09:45:00,108.71805,30.95629,07-07 14:49:00,07-07 14:49:00,108.75013,30.86896,704
416127,10,Chongqing,1326,108.7526,30.86673,12805,14,08-20 09:26:00,08-20 09:26:00,108.71797,30.95624,08-20 23:15:00,08-20 23:15:00,108.72376,30.94003,820
1785357,10,Chongqing,1326,108.75251,30.86683,12805,14,08-30 09:38:00,08-30 09:38:00,108.71791,30.95639,09-02 15:16:00,09-02 15:16:00,108.75262,30.86678,830
3481562,10,Chongqing,1326,108.75095,30.86825,12805,14,06-01 11:51:00,06-01 11:51:00,108.71804,30.95638,06-02 16:41:00,06-02 16:41:00,108.72234,30.95732,601
4133606,10,Chongqing,1326,108.7499,30.86951,12805,14,08-24 10:30:00,08-24 10:30:00,108.718,30.95633,08-24 23:10:00,08-24 23:10:00,108.71632,30.93919,824
1056760,10,Chongqing,1326,108.75246,30.86698,12805,14,10-25 10:18:00,10-25 10:18:00,108.71829,30.95593,10-26 15:52:00,10-26 15:52:00,108.75243,30.86681,1025
